site,dec_tag,detected,reader,antenna
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:45,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:44,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:43,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:42,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:41,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:40,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:39,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:38,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:37,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:36,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
XAD,989.001039944594,23/03/2023 12:35,1,1
